raceId,url,weather,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy
450,http://en.wikipedia.org/wiki/1984_European_Grand_Prix,Sunny,1,0,0,0,0
451,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix,Dry,0,0,1,0,0
452,http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix,Dry,0,0,1,0,0
453,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West,Sunny and warm with temperatures reaching up to 65.8 °F (18.8 °C); wind speeds approaching speeds up to 9.9 miles per hour (15.9 km/h)[1],1,0,0,0,0
454,http://en.wikipedia.org/wiki/1983_French_Grand_Prix,"Dry, grey and cool[1]",0,1,1,0,1
455,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,not found,0,0,0,0,0
456,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,Wet track at the start,0,0,0,1,0
457,http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix,not found,0,0,0,0,0
458,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,Sunny and warm with temperatures reaching up to 76.8 °F (24.9 °C); wind speeds up to 11.3 miles per hour (18.2 km/h)[1],1,0,0,0,0
459,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix,Warm with temperatures approaching 30 °C (86 °F); wind speeds up to 15 kilometres per hour (9.3 mph)[1],1,0,0,0,0
460,http://en.wikipedia.org/wiki/1983_British_Grand_Prix,not found,0,0,0,0,0
461,http://en.wikipedia.org/wiki/1983_German_Grand_Prix,Dry,0,0,1,0,0
462,http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix,Dry,0,0,1,0,0
463,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,Cloudy,0,0,0,0,1
464,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix,Dry,0,0,1,0,0
465,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,Dry,0,0,1,0,0
466,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,Dry,0,0,1,0,0
467,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix,Dry,0,0,1,0,0
468,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix,Dry,0,0,1,0,0
469,http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West,Clear and warm with temperatures reaching up to 63.9 °F (17.7 °C); wind speeds approaching speeds up to 11.8 miles per hour (19.0 km/h)[1],1,0,0,0,0
470,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix,not found,0,0,0,0,0
471,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix,Cold with air temperatures reaching up to 13 °C (55 °F)[1],0,1,0,0,0
472,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,"Dry, then Wet",0,0,1,1,0
473,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,Sunny and warm with temperatures reaching up to 72 °F (22 °C); wind speeds up to 16.1 miles per hour (25.9 km/h)[1],1,0,0,0,0
474,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix,Overcast and chilly17 °C (63 °F)[1],0,1,0,0,1
475,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,Cloudy,0,0,0,0,1
476,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,not found,0,0,0,0,0
477,http://en.wikipedia.org/wiki/1982_French_Grand_Prix,Dry,0,0,1,0,0
478,http://en.wikipedia.org/wiki/1982_German_Grand_Prix,Dry,0,0,1,0,0
479,http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix,"Sunny, hot",1,0,0,0,0
480,http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix,Dry,0,0,1,0,0
481,http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix,Dry,0,0,1,0,0
482,http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix,Sunny with temperatures reaching up to 98.8 °F (37.1 °C); wind speeds approaching speeds up to 18.1 miles per hour (29.1 km/h)[1],1,0,0,0,0
483,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West,Sunny and warm with temperatures reaching up to 71.1 °F (21.7 °C); wind speeds approaching 10.9 miles per hour (17.5 km/h)[1],1,0,0,0,0
484,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,"Overcast, Fresh, Rain",0,1,0,1,1
485,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix,"Sunny, Hot, Dry",1,0,1,0,0
486,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,"Rain, cold",0,1,0,1,0
487,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,Wet/Dry,0,0,1,1,0
488,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,Dry,0,0,1,0,0
489,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,"Sunny, hot",1,0,0,0,0
490,http://en.wikipedia.org/wiki/1981_French_Grand_Prix,Wet,0,0,0,1,0
491,http://en.wikipedia.org/wiki/1981_British_Grand_Prix,Dry,0,0,1,0,0
492,http://en.wikipedia.org/wiki/1981_German_Grand_Prix,Wet / Dry,0,0,1,1,0
493,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix,"Mild, Dry",1,0,1,0,0
494,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,"Sunny, Dry",1,0,1,0,0
495,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix,Dry and sunny,1,0,1,0,0
496,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix,Wet and cold with temperatures up to 20 °C (68 °F); wind speeds up to 15 kilometres per hour (9.3 mph)[1],0,1,0,1,0
497,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix,Sunny with temperatures reaching up to 75 °F (24 °C); wind speeds approaching speeds up to 11.1 miles per hour (17.9 km/h)[1],1,0,0,0,0
498,http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix,"Sunny, Very hot, Dry",1,0,1,0,0
499,http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix,Dry,0,0,1,0,0
500,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix,Dry,0,0,1,0,0
501,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West,Sunny and warm with temperatures reaching up to 81 °F (27 °C); wind speeds up to 10.9 miles per hour (17.5 km/h)[1],1,0,0,0,0
502,http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix,Dry,0,0,1,0,0
503,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix,"Dry at the start, damp in the end",0,0,1,1,0
504,http://en.wikipedia.org/wiki/1980_French_Grand_Prix,Dry,0,0,1,0,0
505,http://en.wikipedia.org/wiki/1980_British_Grand_Prix,not found,0,0,0,0,0
506,http://en.wikipedia.org/wiki/1980_German_Grand_Prix,"Overcast, Dry",0,0,1,0,1
507,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix,"Mild, Dry",1,0,1,0,0
508,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix,"Sunny, Mild, Dry",1,0,1,0,0
509,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix,"Sunny, Mild, Dry",1,0,1,0,0
510,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix,Cold and dry with temperatures reaching up to 11 °C (52 °F); wind speeds up to 15.9 kilometres per hour (9.9 mph)[1],0,1,1,0,0
511,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix,Cloudy and dry with temperatures reaching up to 54 °F (12 °C); wind speeds up to 8 miles per hour (13 km/h)[1],0,0,1,0,1
512,http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix,Dry,0,0,1,0,0
513,http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix,Dry,0,0,1,0,0
514,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix,Wet,0,0,0,1,0
515,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West,Sunny and warm with temperatures reaching up to 66 °F (19 °C); winds gusting up to 8 miles per hour (13 km/h)[1],1,0,0,0,0
516,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix,Dry,0,0,1,0,0
517,http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix,Dry,0,0,1,0,0
518,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix,Dry,0,0,1,0,0
519,http://en.wikipedia.org/wiki/1979_French_Grand_Prix,Dry,0,0,1,0,0
520,http://en.wikipedia.org/wiki/1979_British_Grand_Prix,Dry,0,0,1,0,0
521,http://en.wikipedia.org/wiki/1979_German_Grand_Prix,Dry,0,0,1,0,0
522,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix,Dry,0,0,1,0,0
523,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix,Dry,0,0,1,0,0
524,http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix,Dry and sunny,1,0,1,0,0
525,http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix,"Partially cloudy, mild and dry with temperatures reaching up to 21 °C (70 °F); wind speeds up to 18.3 kilometres per hour (11.4 mph)[1]",1,0,1,0,1
526,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix,Rain with temperatures reaching a maximum of 59 °F (15 °C); wind speeds up to 15 miles per hour (24 km/h)[1],0,0,0,1,0
527,http://en.wikipedia.org/wiki/1978_Argentine_Grand_Prix,Dry,0,0,1,0,0
528,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix,Dry,0,0,1,0,0
529,http://en.wikipedia.org/wiki/1978_South_African_Grand_Prix,Dry,0,0,1,0,0
530,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix_West,Scattered clouds 17 °C (63 °F)[1],0,0,0,0,1
531,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix,Dry,0,0,1,0,0
532,http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix,Dry,0,0,1,0,0
533,http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix,Dry,0,0,1,0,0
534,http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix,Sunny and warm,1,0,0,0,0
535,http://en.wikipedia.org/wiki/1978_French_Grand_Prix,Dry,0,0,1,0,0
536,http://en.wikipedia.org/wiki/1978_British_Grand_Prix,Dry,0,0,1,0,0
537,http://en.wikipedia.org/wiki/1978_German_Grand_Prix,Dry,0,0,1,0,0
538,http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix,Wet,0,0,0,1,0
539,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix,Dry,0,0,1,0,0
540,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix,Sunny,1,0,0,0,0
541,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix,"Cloudy, dry",0,0,1,0,1
542,http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix,Mostly cloudy and cold5 °C (41 °F)[1],0,1,0,0,1
543,http://en.wikipedia.org/wiki/1977_Argentine_Grand_Prix,Dry,0,0,1,0,0
544,http://en.wikipedia.org/wiki/1977_Brazilian_Grand_Prix,Dry,0,0,1,0,0
545,http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix,Sunny,1,0,0,0,0
546,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West,Sunny with temperatures reaching up to 68 °F (20 °C); winds gusting up to 10.9 miles per hour (17.5 km/h)[1],1,0,0,0,0
547,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix,not found,0,0,0,0,0
548,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix,Dry,0,0,1,0,0
549,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix,Wet,0,0,0,1,0
550,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix,Dry,0,0,1,0,0
551,http://en.wikipedia.org/wiki/1977_French_Grand_Prix,Dry,0,0,1,0,0
552,http://en.wikipedia.org/wiki/1977_British_Grand_Prix,Sunny,1,0,0,0,0
553,http://en.wikipedia.org/wiki/1977_German_Grand_Prix,Dry,0,0,1,0,0
554,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix,"Wet, then drying",0,0,1,1,0
555,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,Dry,0,0,1,0,0
556,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,Dry,0,0,1,0,0
557,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,Rain with temperatures reaching up to 63 °F (17 °C); winds gusting up to 12.8 miles per hour (20.6 km/h)[1],0,0,0,1,0
558,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,Cold with temperatures approaching 12 °C (54 °F); wind speeds up to 12.8 kilometres per hour (8.0 mph)[1],0,1,0,0,0
559,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,Dry,0,0,1,0,0
560,http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix,Sunny,1,0,0,0,0
561,http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix,Sunny,1,0,0,0,0
562,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix_West,Hot and sunny with temperatures reaching up to 70 °F (21 °C); wind speeds approaching speeds up to 15 miles per hour (24 km/h)[2],1,0,0,0,0
563,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix,not found,0,0,0,0,0
564,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix,not found,0,0,0,0,0
565,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix,Dry,0,0,1,0,0
566,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix,Dry,0,0,1,0,0
567,http://en.wikipedia.org/wiki/1976_French_Grand_Prix,not found,0,0,0,0,0
568,http://en.wikipedia.org/wiki/1976_British_Grand_Prix,Dry,0,0,1,0,0
569,http://en.wikipedia.org/wiki/1976_German_Grand_Prix,"Rain at start, later drying",0,0,1,1,0
570,http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix,not found,0,0,0,0,0
571,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix,"Warm, dry",1,0,1,0,0
572,http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix,not found,0,0,0,0,0
573,http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix,Mild with temperatures approaching 22 °C (72 °F); wind speeds up to 8.9 kilometres per hour (5.5 mph)[2],1,0,0,0,0
574,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix,Sunny with temperatures reaching up to 61 °F (16 °C); winds gusting up to 15.9 miles per hour (25.6 km/h)[2],1,0,0,0,0
575,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix,"Very wet and misty, eventually drying",0,0,1,1,0
576,http://en.wikipedia.org/wiki/1975_Argentine_Grand_Prix,Hot and sunny,1,0,0,0,0
577,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix,Hot and dry,1,0,1,0,0
578,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix,Sunny,1,0,0,0,0
579,http://en.wikipedia.org/wiki/1975_Spanish_Grand_Prix,Sunny,1,0,0,0,0
580,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,"Rain, later drying",0,0,1,1,0
581,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,Dry and sunny,1,0,1,0,0
582,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,Dry,0,0,1,0,0
583,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix,"Wet, drying later",0,0,1,1,0
584,http://en.wikipedia.org/wiki/1975_French_Grand_Prix,Dry and sunny,1,0,1,0,0
585,http://en.wikipedia.org/wiki/1975_British_Grand_Prix,"Sunny, then overcast, then heavy rain",1,0,0,1,1
586,http://en.wikipedia.org/wiki/1975_German_Grand_Prix,Dry and sunny,1,0,1,0,0
587,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix,Heavy rain,0,0,0,1,0
588,http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix,Dry and sunny,1,0,1,0,0
589,http://en.wikipedia.org/wiki/1975_United_States_Grand_Prix,Partly sunny with temperatures reaching a maximum of 69.1 °F (20.6 °C); wind speeds up to 14 miles per hour (23 km/h)[1],1,0,0,0,0
590,http://en.wikipedia.org/wiki/1974_Argentine_Grand_Prix,Hot and sunny,1,0,0,0,0
591,http://en.wikipedia.org/wiki/1974_Brazilian_Grand_Prix,"Cloudy and dry in the first phase, then seasonal monsoon later.",0,0,1,0,1
592,http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix,not found,0,0,0,0,0
593,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix,not found,0,0,0,0,0
594,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix,not found,0,0,0,0,0
595,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix,not found,0,0,0,0,0
596,http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix,not found,0,0,0,0,0
597,http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix,not found,0,0,0,0,0
598,http://en.wikipedia.org/wiki/1974_French_Grand_Prix,not found,0,0,0,0,0
599,http://en.wikipedia.org/wiki/1974_British_Grand_Prix,not found,0,0,0,0,0
600,http://en.wikipedia.org/wiki/1974_German_Grand_Prix,"Overcast, showers",0,0,0,1,1
601,http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix,not found,0,0,0,0,0
602,http://en.wikipedia.org/wiki/1974_Italian_Grand_Prix,not found,0,0,0,0,0
603,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix,Cold with temperatures approaching 13.3 °C (55.9 °F); wind speeds up to 15 kilometres per hour (9.3 mph)[1],0,1,0,0,0
604,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix,"Clear, warm",1,0,0,0,0
605,http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix,not found,0,0,0,0,0
606,http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix,Partly cloudy and hot,1,0,0,0,1
607,http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix,"Sunny, Hot, Dry",1,0,1,0,0
608,http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix,"Sunny, Hot, Dry",1,0,1,0,0
609,http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix,"Warm, dry",1,0,1,0,0
610,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix,not found,0,0,0,0,0
611,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix,not found,0,0,0,0,0
612,http://en.wikipedia.org/wiki/1973_French_Grand_Prix,Sunny and warm,1,0,0,0,0
613,http://en.wikipedia.org/wiki/1973_British_Grand_Prix,Dry,0,0,1,0,0
614,http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix,Dry,0,0,1,0,0
615,http://en.wikipedia.org/wiki/1973_German_Grand_Prix,Dry,0,0,1,0,0
616,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix,not found,0,0,0,0,0
617,http://en.wikipedia.org/wiki/1973_Italian_Grand_Prix,not found,0,0,0,0,0
618,http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix,Mild with temperatures approaching 22.2 °C (72.0 °F); wind speeds up to 11.8 kilometres per hour (7.3 mph)[1],1,0,0,0,0
619,http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix,Cloudy with temperatures approaching 68 °F (20 °C); wind speeds up to 8 miles per hour (13 km/h)[1],0,0,0,0,1
620,http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix,not found,0,0,0,0,0
621,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix,"Sunny, Hot, Dry",1,0,1,0,0
622,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix,not found,0,0,0,0,0
623,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix,Wet,0,0,0,1,0
624,http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix,not found,0,0,0,0,0
625,http://en.wikipedia.org/wiki/1972_French_Grand_Prix,not found,0,0,0,0,0
626,http://en.wikipedia.org/wiki/1972_British_Grand_Prix,"Warm, dry",1,0,1,0,0
627,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,not found,0,0,0,0,0
628,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix,"Sunny, hot",1,0,0,0,0
629,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix,Dry and sunny,1,0,1,0,0
630,http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix,Mild with temperatures approaching 22.8 °C (73.0 °F); wind speeds up to 12 kilometres per hour (7.5 mph)[1],1,0,0,0,0
631,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix,"Sunny at start, brief showers late",1,0,0,1,0
632,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix,"Sunny, Hot, Dry",1,0,1,0,0
633,http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix,"Sunny, Hot, Dry",1,0,1,0,0
634,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix,Overcast,0,0,0,0,1
635,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,Wet,0,0,0,1,0
636,http://en.wikipedia.org/wiki/1971_French_Grand_Prix,not found,0,0,0,0,0
637,http://en.wikipedia.org/wiki/1971_British_Grand_Prix,"Overcast, dry",0,0,1,0,1
638,http://en.wikipedia.org/wiki/1971_German_Grand_Prix,not found,0,0,0,0,0
639,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix,Dry,0,0,1,0,0
640,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,not found,0,0,0,0,0
641,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,Chilly with temperatures approaching 17.8 °C (64.0 °F); wind speeds up to 8 kilometres per hour (5.0 mph)[1],0,1,0,0,0
642,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,Dry,0,0,1,0,0
643,http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix,"Very hot, Dry",1,0,1,0,0
644,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix,"Very hot, Dry",1,0,1,0,0
645,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,Sunny and warm,1,0,0,0,0
646,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,not found,0,0,0,0,0
647,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,Cloudy,0,0,0,0,1
648,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,Overcast,0,0,0,0,1
649,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,not found,0,0,0,0,0
650,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,not found,0,0,0,0,0
651,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,not found,0,0,0,0,0
652,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,"Sunny, Dry",1,0,1,0,0
653,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,Mild with temperatures approaching 23.3 °C (73.9 °F); winds gusting up to 10.1 kilometres per hour (6.3 mph)[1],1,0,0,0,0
654,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,Cloudy and dry with temperatures reaching up to 50 °F (10 °C); winds gusting up to 15.9 miles per hour (25.6 km/h)[1],0,0,1,0,1
655,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix,not found,0,0,0,0,0
656,http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix,"Hot, Dry",1,0,1,0,0
657,http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
658,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix,"Overcast, mild, dry",1,0,1,0,1
659,http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
660,http://en.wikipedia.org/wiki/1969_French_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
661,http://en.wikipedia.org/wiki/1969_British_Grand_Prix,"Overcast, dry",0,0,1,0,1
662,http://en.wikipedia.org/wiki/1969_German_Grand_Prix,not found,0,0,0,0,0
663,http://en.wikipedia.org/wiki/1969_Italian_Grand_Prix,"Sunny, Dry",1,0,1,0,0
664,http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix,Mild with temperatures approaching 21.1 °C (70.0 °F); wind speeds up to 10.1 kilometres per hour (6.3 mph)[1],1,0,0,0,0
665,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix,Dry with temperatures reaching up to 64 °F (18 °C); wind speeds up to 10.1 miles per hour (16.3 km/h)[1],0,0,1,0,0
666,http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix,Warm and dry,1,0,1,0,0
667,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix,"Very hot, dry",1,0,1,0,0
668,http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix,"Hot, Dry",1,0,1,0,0
669,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix,"Sunny, Mild, Dry",1,0,1,0,0
670,http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix,"Overcast, Dry",0,0,1,0,1
671,http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix,Showers,0,0,0,1,0
672,http://en.wikipedia.org/wiki/1968_French_Grand_Prix,Wet,0,0,0,1,0
673,http://en.wikipedia.org/wiki/1968_British_Grand_Prix,"Hot, Dry",1,0,1,0,0
674,http://en.wikipedia.org/wiki/1968_German_Grand_Prix,"Hazy, Wet",0,0,0,1,1
675,http://en.wikipedia.org/wiki/1968_Italian_Grand_Prix,"Hot, Dry",1,0,1,0,0
676,http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix,Sunny with temperatures reaching up to 27.8 °C (82.0 °F) and wind speeds up to 10.1 kilometres per hour (6.3 mph); no precipitation reported throughout the day[1],1,0,0,0,0
677,http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix,Temperatures reaching a maximum of 51.1 °F (10.6 °C); wind speeds up to 14 miles per hour (23 km/h)[1],0,0,0,0,0
678,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix,"Sunny, Mild, Dry",1,0,1,0,0
679,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix,not found,0,0,0,0,0
680,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix,not found,0,0,0,0,0
681,http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix,not found,0,0,0,0,0
682,http://en.wikipedia.org/wiki/1967_Belgian_Grand_Prix,not found,0,0,0,0,0
683,http://en.wikipedia.org/wiki/1967_French_Grand_Prix,not found,0,0,0,0,0
684,http://en.wikipedia.org/wiki/1967_British_Grand_Prix,not found,0,0,0,0,0
685,http://en.wikipedia.org/wiki/1967_German_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
686,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix,Rainy with temperatures up to 24.4 °C (75.9 °F); wind speeds up to 8 kilometres per hour (5.0 mph)[1],0,0,0,1,0
687,http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix,"Warm, dry",1,0,1,0,0
688,http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix,Sunny,1,0,0,0,0
689,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix,not found,0,0,0,0,0
690,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix,"Overcast, Mild, Dry",1,0,1,0,1
691,http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix,Overcast and wet,0,0,0,1,1
692,http://en.wikipedia.org/wiki/1966_French_Grand_Prix,"Hot, dry",1,0,1,0,0
693,http://en.wikipedia.org/wiki/1966_British_Grand_Prix,"Wet, drying later",0,0,1,1,0
694,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix,"Sunny, Mild, Dry",1,0,1,0,0
